Price,Close,High,Low,Open,Volume
2024-01-23,151.2592010498047,151.92174394915986,148.51437427718236,151.1172327293543,9149800
2024-01-24,150.45468139648438,152.00693086325833,149.6974833643712,151.20240524619723,7247900
2024-01-25,151.0225830078125,151.07937033804333,149.9909079956789,150.492548669188,5478900
2024-01-26,150.9657745361328,152.13943215183545,150.83326597003335,151.8460069161469,5591900
2024-01-29,150.83328247070312,151.50529955666357,150.45469065253099,150.50200379803843,6483200
2024-01-30,150.2748565673828,151.21187638517227,149.66910098449836,150.82382482098942,7200500
2024-01-31,150.39788818359375,152.02585899041122,150.18019861127283,151.81762915867745,8256800
2024-02-01,149.8867950439453,150.00984388929595,148.64689017645205,149.69749912657315,8012000
2024-02-02,148.23043823242188,149.83947527762743,147.59628893282013,149.517670757057,8295900
2024-02-05,147.46376037597656,148.49543531585445,147.02836680411306,148.23041816510326,9121600
2024-02-06,149.60284423828125,150.2369935060079,147.27447700959564,147.49216659288027,9229900
2024-02-07,149.52713012695312,150.84275631528905,149.25265319946726,149.3567681255523,8690300
2024-02-08,148.0316619873047,148.9213686951297,146.99998695050886,148.9213686951297,9755000
2024-02-09,148.3723907470703,148.78885040804042,147.34071577752744,147.9086179410961,6529200
2024-02-12,149.4040985107422,149.93413289259104,147.98435736978115,148.20204696753612,6701500
2024-02-13,148.09793090820312,149.971985156097,147.41645401035925,149.20532725661104,8621000
2024-02-14,147.406982421875,148.08845926494968,146.55512914685542,147.98434434608126,9098800
2024-02-15,149.47035217285156,150.00038657805334,147.54897023281788,147.63415123886367,7462500
2024-02-16,149.2986602783203,149.97576517123542,148.4594169216859,149.34634720576673,8541000
2024-02-20,150.54798889160156,151.26324919333817,149.19376446655454,149.3082014581898,9501700
2024-02-21,151.3300018310547,151.33954794852556,149.85180882390392,150.70058381433591,7472500
2024-02-22,153.0180206298828,153.29459610108094,150.46216408671992,151.6161092469361,8065000
2024-02-23,154.3436279296875,154.73464037473414,152.74145188950754,153.42810292158686,6726000
2024-02-26,153.34225463867188,154.5057458113572,153.13245835284997,154.30548109016132,5465400
2024-02-27,153.52346801757812,153.5806865137414,152.2455397632377,152.91311313848956,5078600
2024-02-28,154.06707763671875,154.12429613466526,152.86543097180734,153.54255048552795,6071100
2024-02-29,153.9049530029297,154.67743182568336,153.48533128390088,154.49623021501105,9849100
2024-03-01,154.61065673828125,155.0398245458614,153.62836712254565,154.33409583420354,5670100
2024-03-04,152.43626403808594,154.12428233642868,150.93899345183277,153.84772143711055,8532900
2024-03-05,152.5602569580078,153.7714351580823,151.82591896482788,153.18014340616745,8298200
2024-03-06,151.9594268798828,153.475775177862,151.84498989196214,152.07387841981108,5773700
2024-03-07,151.51121520996094,152.93220438272627,150.91040639496066,152.58887882329347,5188700
2024-03-08,152.131103515625,152.9608008180704,151.09158080620682,151.51120251613588,5284000
2024-03-11,153.7618865966797,153.84772889208256,151.52074639110216,152.10249201634727,4620800
2024-03-12,155.20196533203125,155.55482245021028,153.66653918923916,154.09569249145864,8018700
2024-03-13,153.63792419433594,155.14472647876192,152.40766828169868,155.00168023404066,6260000
2024-03-14,151.83546447753906,154.0575270270507,151.33954658978146,153.48532751226105,6988300
2024-03-15,150.85317993164062,151.81640658457667,149.82321776035846,150.73874292416707,13165500
2024-03-18,149.49893188476562,151.33954259450127,149.25098022343673,151.22510560496607,6602300
2024-03-19,148.9744110107422,149.59429740551525,148.4498839179304,149.41309581417966,7840600
2024-03-20,148.5452423095703,149.19375249816525,148.0207297719799,148.48802381834275,5982300
2024-03-21,148.53570556640625,149.6801190070784,147.91581919704404,148.3831132271149,5915800
2024-03-22,148.03981018066406,149.11747373126033,147.92537318485157,148.47850958462627,7248600
2024-03-25,148.0302734375,148.75506530564306,147.72508872332938,148.2019289252149,7498100
2024-03-26,148.5548095703125,148.99349443350076,147.59158299086056,148.40221720398222,6864100
2024-03-27,150.64337158203125,150.8913232624431,148.2400927527748,148.76461991519315,8461600
2024-03-28,150.86273193359375,151.76872556611474,150.78643574163263,150.8722635005849,6181500
2024-04-01,150.4716796875,150.82453674916883,149.50846780326532,150.41446119663553,4364700
2024-04-02,150.4240264892578,150.51940036342128,148.72647630362087,149.31776812981616,6102300
2024-04-03,147.11473083496094,150.7291876403751,147.10519926984128,150.4812214271863,8098200
2024-04-04,145.43626403808594,148.29730529785158,145.350436292775,148.11610368974507,6947400
2024-04-05,145.33135986328125,145.92263707208983,144.58749029348706,144.98803432706788,6783000
2024-04-08,144.56842041015625,145.9512541951751,144.53981115992897,144.949901333202,5935400
2024-04-09,145.23599243164062,145.46488098325565,143.94853252782997,144.53027819684354,6135300
2024-04-10,143.24276733398438,144.78773919869496,142.82314570534706,144.51116378345426,6809500
2024-04-11,141.89810180664062,143.88175880576023,141.51663546342877,143.81500874410185,8374400
2024-04-12,140.6869354248047,142.16514294199095,140.33406378459392,141.20191643331714,7100200
2024-04-15,140.75369262695312,142.56569419389874,140.5438817660225,141.49756220588586,8502300
2024-04-16,137.75912475585938,139.47575231007718,136.74822590504428,138.2931834278366,12774900
2024-04-17,138.06431579589844,138.67467067076123,136.89127842464006,138.2836582136751,9378100
2024-04-18,138.98939514160156,139.04661364074119,136.50028856496576,138.26458868047595,9887700
2024-04-19,141.0588836669922,141.26869453731473,137.84497054542007,139.3803967044118,9750800
2024-04-22,142.2128143310547,143.30955550482813,140.4771235976856,141.6310687142205,10118700
2024-04-23,142.6324462890625,143.5193766778119,141.3354402902956,142.91855333549807,10110400
2024-04-24,141.65016174316406,142.08886117060464,140.05751707416763,141.27822693485962,9756300
2024-04-25,140.0193634033203,142.65151607029597,139.55205476829585,142.45123678328318,7642700
2024-04-26,139.37086486816406,140.3626861652133,139.18966324850862,139.90492360903744,6183000
2024-04-29,140.0193634033203,140.40082974276325,139.22780692456854,139.37085316385762,6149600
2024-04-30,137.8926544189453,140.07659082463837,137.83543591958374,140.07659082463837,8817700
2024-05-01,144.1774139404297,144.81639269420748,140.78231361962833,141.8504456967416,14470900
2024-05-02,142.9757843017578,145.27415788746114,142.23191464736578,144.99758238271968,8459800
2024-05-03,142.3558807373047,142.94715794259608,140.97304703511858,142.94715794259608,6532700
2024-05-06,141.69784545898438,143.0997569089018,141.0588812926697,142.92808685788688,5042800
2024-05-07,141.8313446044922,142.79455653141457,141.5738468321834,142.46077713591038,7333500
2024-05-08,142.05068969726562,142.7945592295399,141.81226960225445,142.2128136156323,7735100
2024-05-09,142.90902709960938,143.14744722186296,141.99348742727142,142.07931517880044,6546200
2024-05-10,142.96621704101562,143.13787250978297,142.2795660619332,143.0520447753993,5710600
2024-05-13,144.21556091308594,144.95943051075673,142.7755086513405,143.0902103986551,5628500
2024-05-14,144.3681640625,145.15972065288747,143.71965373157587,144.81639507816533,8254200
2024-05-15,145.598388671875,145.86541802659212,144.29185114686564,144.78776904220106,5548000
2024-05-16,147.13380432128906,147.22917817779688,145.27413053544586,145.9130946284275,7591000
2024-05-17,147.47714233398438,147.68695319448193,146.59022651170628,147.68695319448193,6521800
2024-05-20,145.4293975830078,147.46753868212605,145.41977429918632,147.1887421744625,7742300
2024-05-21,145.40052795410156,146.69839475142405,144.96789101869038,145.91967173910314,5492400
2024-05-22,147.57327270507812,148.13088031669818,144.5160614585425,145.0159733837428,6609800
2024-05-23,143.92001342773438,146.93877604319073,143.61237639839408,146.85225450396754,8000400
2024-05-24,141.29541015625,144.02575270283478,141.09351191494244,143.75656482751737,9520600
2024-05-28,138.805419921875,141.12235745488894,138.58428977598095,141.12235745488894,10499800
2024-05-29,138.86309814453125,139.8052557227249,138.16128793513676,138.26704136419394,8263800
2024-05-30,139.670654296875,139.98791456704197,138.4593089041235,139.0361337565411,8490300
2024-05-31,141.00698852539062,141.78571163083896,139.58413625037838,139.949468934767,14621200
2024-06-03,142.03567504882812,143.1508756024252,141.103126158493,141.56458896238277,7329200
2024-06-04,142.09335327148438,142.58365657412352,140.54551578318691,141.7857016285155,8876400
2024-06-05,140.33404541015625,142.2760565695015,140.21868334888637,142.2568246694093,5891300
2024-06-06,140.7666473388672,141.32425500331863,139.07460711785683,139.8821707685909,5016300
2024-06-07,141.4011688232422,142.5740651818604,140.6897353151762,141.0166042230824,5111600
2024-06-10,141.44921875,141.86260912612298,139.97829422857168,140.87237927626305,5749900
2024-06-11,141.093505859375,141.47807042877983,139.82447945443496,141.1415782642554,5661200
2024-06-12,139.79563903808594,141.5261429274587,139.18995900939586,141.38192571272194,6180500
2024-06-13,139.83409118652344,140.36285831272514,138.3247173931535,139.46877317448846,6840400
2024-06-14,139.9206085205078,140.33401359573986,138.90153809127466,139.5360586236932,4075300
2024-06-17,140.31478881835938,140.77625165187519,139.15151578621595,139.4207036615701,6666600
2024-06-18,140.02638244628906,140.7378159961716,139.65144110761972,140.32442553004608,6156600
2024-06-20,142.0741424560547,142.36256224672167,139.41108937133217,139.6610600357422,8749700
2024-06-21,143.00668334960938,143.32394363437191,141.67996118962765,142.17988782043278,15172300
2024-06-24,143.3623809814453,143.9392204826524,142.44906399589902,143.24701894905905,6914700
2024-06-25,141.50689697265625,143.43928423318138,141.26654964161216,143.42005233919954,5912500
2024-06-26,141.15121459960938,141.5069240232686,140.15136129633632,140.5551431293213,5267800
2024-06-27,140.17059326171875,141.67035854771325,139.24765287899305,141.1319827701398,5739200
2024-06-28,140.51669311523438,141.39156108265706,140.02637508070714,140.40131639965404,10495700
2024-07-01,140.78587341308594,142.95860828913857,139.9975270226148,140.4301640108503,5144400
2024-07-02,140.39170837402344,141.46845992635454,140.11291187195187,140.77625830853034,5492000
2024-07-03,140.0648193359375,140.98774491398902,139.15150237049406,140.55512263242503,3246200
2024-07-05,140.82432556152344,140.89162986589966,138.92077851702442,140.14174725232004,4888500
2024-07-08,139.86293029785156,141.53575318866373,139.64181483624648,140.7474068139104,5260200
2024-07-09,141.372314453125,141.44922736561716,139.57450629660212,140.0455923845022,5890400
2024-07-10,143.66043090820312,143.69889470453052,141.01660969183771,141.5742173814643,6093200
2024-07-11,143.92001342773438,144.76604093029096,142.90094284673148,143.80465137543683,6350400
2024-07-12,144.09304809570312,145.0544374965666,143.477759465936,144.20841012952255,5336400
2024-07-15,143.47775268554688,144.44875065346244,143.1220286486841,144.2853162233957,6711400
2024-07-16,145.1793975830078,145.24670187759884,143.40083612256538,143.9103712943885,6469600
2024-07-17,150.53436279296875,151.4092307187126,145.57358967889562,145.69857500247014,13801400
2024-07-18,149.4191436767578,151.0054450404457,148.65002919766417,149.59220140263218,10166200
2024-07-19,148.7173309326172,150.46705203945967,148.16933192471774,150.46705203945967,7398000
2024-07-22,148.2847137451172,149.1211178706183,147.65980180211483,148.79424897900165,6840600
2024-07-23,146.46768188476562,147.57327383390705,145.7177993215911,147.390607499609,6261900
2024-07-24,150.24595642089844,150.37094175561893,146.4484706646668,146.86186112621888,7168200
2024-07-25,153.47621154785156,154.379919979976,149.97675452896135,150.43821735847467,10019600
2024-07-26,154.43759155273438,155.34129992957733,153.31276772293134,153.58195557948395,8356900
2024-07-29,152.43789672851562,153.82229977362022,151.94759342905675,153.7934592659837,5625000
2024-07-30,155.10096740722656,155.3124742675411,152.2456394626196,152.41868252852822,6545700
2024-07-31,151.75534057617188,154.15881435995894,151.64958714289966,153.67811960320154,8293200
2024-08-01,154.55296325683594,154.60103566343662,151.62073715950018,152.36099647652284,7213400
2024-08-02,157.80245971679688,158.4850526635515,154.78369750747393,155.64894212257957,11280400
2024-08-05,155.0240478515625,159.37914085949578,154.37991868441188,157.46597058478483,12032200
2024-08-06,152.8320770263672,155.24515918563532,152.80323651738442,154.83176877712333,7607100
2024-08-07,152.7647705078125,154.41836145713023,152.08219224561208,152.73592999924844,5993000
2024-08-08,154.03382873535156,154.49529159346005,151.92838335762437,152.44754190893124,5094800
2024-08-09,154.41836547851562,154.71639385453102,153.18778818227483,153.93767076374536,4579200
2024-08-12,153.70693969726562,155.4566607512245,152.58211587622682,154.75485060708326,7605400
2024-08-13,152.27447509765625,154.1780221098947,150.3997685954791,154.08189196623675,9711400
2024-08-14,152.36099243164062,153.38968616095755,151.32269008911422,151.73609517133826,5141200
2024-08-15,152.94744873046875,153.34162193766772,151.74571188142747,152.25524713184984,7237800
2024-08-16,153.23585510253906,153.76462220378662,152.07256747979443,152.99550775375727,5012800
2024-08-19,153.46661376953125,154.1011197037952,152.98591900953863,153.30317931149054,4408400
2024-08-20,153.97613525390625,154.71639455586836,153.50504915022609,153.82230942376924,7275100
2024-08-21,155.19708251953125,155.24515492306205,154.12033109470323,154.20685261927594,5019400
2024-08-22,156.08157348632812,156.21616741427366,154.58179371397196,155.7450813316453,6552100
2024-08-23,157.79286193847656,157.87938347200043,155.4566778458554,156.22579237300425,7093400
2024-08-26,158.25430297851562,159.31183714131564,157.22560932291583,157.83128931339562,6870600
2024-08-27,157.8474578857422,158.9033225943218,157.0822020753817,158.38023840231347,4388700
2024-08-28,158.78709411621094,159.83327734161955,157.61499169305645,157.89590428293326,5187000
2024-08-29,159.08738708496094,159.56204881298092,158.24463452105263,159.47487057140083,7390100
2024-08-30,160.6663360595703,160.7825737042864,158.68052587010436,158.98081630627576,7971000
2024-09-03,161.92564392089844,162.55528425307764,159.61048370517096,160.06576755680211,6956500
2024-09-04,162.11936950683594,163.56271767983145,160.84069626133936,162.5552754656252,6939100
2024-09-05,159.82357788085938,162.12904151117914,159.6685845061036,161.96436659336928,4600400
2024-09-06,159.2327117919922,160.7438605586616,158.98084381022406,160.00764926547456,6016900
2024-09-09,161.39285278320312,162.16780491263995,159.31986433602455,159.67827359873382,7538200
2024-09-10,162.13876342773438,163.18494670099628,161.5284861564189,162.25500108665767,6559600
2024-09-11,159.65892028808594,161.56721914553702,158.9517684818958,161.56721914553702,5920200
2024-09-12,159.48455810546875,159.93016043636422,157.61500009900098,159.05833364486895,4540900
2024-09-13,160.3369903564453,160.5597841082371,158.6902262961471,159.58141608429693,3693400
2024-09-16,161.76097106933594,162.0128242492569,160.58885384916144,161.15069381758542,5187800
2024-09-17,161.8384552001953,162.46809549159988,160.73413843763794,161.03444365855128,5066500
2024-09-18,160.947265625,163.07838787640318,160.5501153699511,161.4122458149337,4722800
2024-09-19,159.65892028808594,161.16037257839136,159.27143680914958,161.02475705600946,4956100
2024-09-20,159.0195770263672,159.70733615380513,158.42867767890135,159.1551925431143,11839000
2024-09-23,158.10902404785156,159.348941682109,157.624680760064,159.25206711215785,4671600
2024-09-24,157.6827850341797,158.37055894298368,156.4913047948816,157.69246657788747,6041600
2024-09-25,155.57106018066406,158.2058886832529,155.338570095971,157.89590190366212,5420000
2024-09-26,156.3363037109375,156.48160076431287,155.00920802016904,155.22232021910762,6122000
2024-09-27,156.3459930419922,158.31242542752722,156.28787421774706,156.92721084640903,7553800
2024-09-30,156.98533630371094,157.10157395711255,155.64854416565876,156.51068936499874,6010000
2024-10-01,156.9175262451172,157.65372263951514,156.13287779014868,157.34373587493758,4408000
2024-10-02,156.12319946289062,157.04344867009158,155.61947835056628,156.45254932130229,4684400
2024-10-03,155.4741973876953,156.384765145453,155.20296632551018,155.74542844988045,4791200
2024-10-04,155.270751953125,155.4741826209344,153.80804066519715,154.63143009925884,5331100
2024-10-07,154.5345458984375,155.8229006315838,154.23425546833988,155.2320013145916,4266000
2024-10-08,154.68955993652344,155.23202204798955,153.9727265572381,154.49582557971183,4766300
2024-10-09,155.61949157714844,156.17165001698834,154.51518947845267,154.91235451963743,6047200
2024-10-10,155.48387145996094,156.33632034642284,154.98984664493432,156.3072609326556,4793900
2024-10-11,156.40411376953125,157.5665345016731,156.15224584389645,157.10155438403112,5253500
2024-10-14,156.5397491455078,157.06283336802537,155.86165674978554,156.3460000147395,5964000
2024-10-15,158.9614715576172,161.52848504778206,154.02116415350733,154.9898507205105,10548000
2024-10-16,159.13580322265625,159.82357708158187,157.5471580918087,158.86457220868095,5982100
2024-10-17,159.31988525390625,159.8332879661065,158.50619206260595,159.11645456558898,4798000
2024-10-18,159.9495086669922,160.11418359674732,158.79676937772342,159.72671491273323,5908000
2024-10-21,157.73121643066406,160.0754358659974,157.22749533797804,159.93013881088712,6082700
2024-10-22,158.33181762695312,158.60304868530204,156.83035048046028,157.2372118489678,5680300
2024-10-23,160.6663360595703,160.8019515720665,157.33405228854141,157.72153573923214,7441600
2024-10-24,158.544921875,160.32730153471033,158.2252535478264,159.8332767277966,5386300
2024-10-25,155.84228515625,158.7870855428219,155.58073566877383,158.55459546717833,6400400
2024-10-28,156.5397491455078,156.89815843165903,155.95853131516972,156.08446529397244,4842500
2024-10-29,155.0770263671875,157.09189616653123,155.04796695314275,156.4041369928272,5216900
2024-10-30,155.58074951171875,156.22976773536524,154.0502229680962,154.45706955093502,5820500
2024-10-31,154.85423278808594,155.8326008844147,154.46676407969414,154.98016676975598,8613900
2024-11-01,155.1157684326172,156.01663975055715,154.87359681626998,155.55167438584564,5256400
2024-11-04,153.28497314453125,155.26108730798407,153.12029819599223,154.69924730538852,4644000
2024-11-05,153.39151000976562,153.6239853051206,151.45413704989986,152.73279551730027,6547100
2024-11-06,152.93624877929688,155.81324923227646,152.42284605155163,154.89298511557755,8926600
2024-11-07,151.82223510742188,153.77898602895382,151.60912288918655,153.50775498410584,7522800
2024-11-08,150.60169982910156,152.16128577327757,150.5435810007818,152.08378907519,8926100
2024-11-11,150.18516540527344,152.64563767029654,150.05924619713144,150.74700541239696,7146800
2024-11-12,147.8603057861328,150.18514745828955,147.59875629419574,149.69112266772652,7181400
2024-11-13,148.4415283203125,148.70306303959268,146.67851175103127,147.724694971102,7161900
2024-11-14,147.1144256591797,148.7805677534201,146.0391829679081,148.3834027095756,7716400
2024-11-15,149.177734375,149.5942625124733,146.17480004336926,146.17480004336926,11328500
2024-11-18,149.92361450195312,150.46607657973948,147.56001706504134,147.81187023516128,7510600
2024-11-19,148.2090301513672,149.1680350793827,147.288780959565,149.12927934316934,8233700
2024-11-20,148.3155975341797,148.45121305927506,147.05630206916038,148.2381008368418,9061300
2024-11-21,150.63075256347656,151.1732146450501,148.02498348214786,148.80961719163696,10141100
2024-11-22,150.31106567382812,152.20000118204325,149.28426046325896,151.01820260131763,8266000
2024-11-25,150.9019775390625,152.12251717354584,150.282018787756,150.31107819945922,12256200
2024-11-26,150.8824462890625,151.59525717507208,149.55446147563578,151.50737944246438,5683500
2024-11-27,151.74172973632812,152.94278509019412,150.96057441946314,150.98986699886643,4140400
2024-11-29,151.3609161376953,152.00538270431213,150.54069408904653,151.24374581634066,5687800
2024-12-02,151.15586853027344,151.35115736631334,150.306338999146,151.10704259636768,6946500
2024-12-03,148.7733154296875,151.1558781194377,148.72448949268428,151.1558781194377,8674400
2024-12-04,146.92779541015625,147.99213220574455,146.2247436975736,147.72848408863038,10333100
2024-12-05,146.0001678466797,146.83992326315743,145.44357901152873,146.46886403972346,7898100
2024-12-06,145.7951202392578,146.51770540848753,144.88702033835233,145.87323876292467,8389600
2024-12-09,146.07827758789062,147.33790318715586,144.94558153145243,145.77556277140783,8410300
2024-12-10,145.71697998046875,147.27932042159756,144.83817279457298,146.4004983361191,9398700
2024-12-11,143.18795776367188,145.00417223410255,142.92430964227208,145.00417223410255,13446700
2024-12-12,142.79739379882812,144.29137513083234,142.57279746294867,143.73478625441516,6176300
2024-12-13,143.16842651367188,143.47112644659353,141.6256193688481,142.23103413427467,8324900
2024-12-16,140.46363830566406,143.78359306863834,140.14140503579463,143.27583019797297,8732400
2024-12-17,142.96337890625,143.2074936786876,140.3269423438407,140.45387189379161,10343000
2024-12-18,141.34246826171875,143.28562742066995,141.26434973828714,142.2505681598897,9336100
2024-12-19,140.1999969482422,141.80138924864332,139.99493398496173,140.74681165087918,9516700
2024-12-20,141.0690460205078,142.04550511117398,139.38953519259533,139.68247589971185,17702800
2024-12-23,141.85020446777344,141.90878962440445,140.07304191886163,141.22527129773917,8720800
2024-12-24,142.41656494140625,142.41656494140625,140.93234294537487,141.5865687509638,3164100
2024-12-26,142.1529083251953,142.92430440823344,141.67443803344858,142.084549040839,4656300
2024-12-27,141.63540649414062,143.1489211972361,141.27410646721273,141.45963609463269,5588300
2024-12-30,139.96563720703125,141.46939249377033,139.58481877200197,141.43032578784886,6268700
2024-12-31,141.21551513671875,141.2643410733167,139.9363560556058,140.37575968581945,5811400
2025-01-02,140.62962341308594,142.3384265909231,140.3952678991333,141.81113040942495,6051300
2025-01-03,140.795654296875,141.16671356038626,140.23906540160812,140.67848396085458,5878800
2025-01-06,140.2781219482422,141.4108181129765,139.56529605687894,140.13164413924608,7910500
2025-01-07,142.78759765625,143.71523074100378,140.20974645146552,140.37574269614086,8422000
2025-01-08,138.9208221435547,142.16265818340113,138.11035940869772,142.06502122593227,11175600
2025-01-10,138.7157745361328,140.28787425108914,137.3682562377179,137.6807302951522,8821500
2025-01-13,141.0690460205078,141.6549274347408,138.9598908087689,139.61411661156524,10376400
2025-01-14,141.34246826171875,141.40105342939626,139.4969609819533,141.09835346333927,8681700
2025-01-15,141.55726623535156,142.61184377171045,140.86397377085905,141.8892587283954,7434600
2025-01-16,144.29135131835938,144.58429199973034,140.66868185455502,140.92257073154812,8964000
2025-01-17,143.56878662109375,144.88701242414055,143.15867556893306,143.96913844567348,10773100
2025-01-21,144.66241455078125,145.3557070908205,143.58831844455335,144.08630723838397,11111700
2025-01-22,141.85020446777344,142.04549328973752,138.7645904221621,140.61009735394939,16834700
2025-01-23,143.18795776367188,144.4280649573552,141.40103587344308,142.01620985684826,10506400
2025-01-24,143.36373901367188,144.15466853825302,142.93409460536012,143.35396488647487,9887300
2025-01-27,149.2908172607422,149.8376319217418,144.5159333036521,144.9553368776995,15152300
2025-01-28,146.83993530273438,149.36896098661137,146.7618167808915,149.06626102671055,10320600
2025-01-29,147.59178161621094,148.3046074608839,146.46885965204507,146.95708918421855,7156400
2025-01-30,149.2712860107422,150.51139314127528,147.79683825052757,148.33389369285152,8911000
2025-01-31,148.56825256347656,149.57400428823024,148.48037481655652,149.02718955239337,8457800
2025-02-03,148.2948455810547,148.88072702787952,147.23050868892088,148.42179003776968,6687500
2025-02-04,149.876708984375,150.5504532313688,147.3964945868191,147.796846384,9645000
2025-02-05,151.04847717285156,151.08752898532916,149.70095869880612,150.1989624303021,8947000
2025-02-06,149.896240234375,151.19493270466268,149.76931067533755,151.1461067667632,7418100
2025-02-07,149.51541137695312,150.85317046451098,149.2029522153429,149.91576318051364,6204900
2025-02-10,150.6090545654297,150.7359841147051,148.70494743088318,149.99388057429417,6936200
2025-02-11,152.45455932617188,152.70843332045408,150.31611157951082,150.48210783341645,7554500
2025-02-12,151.60504150390625,151.99563410169552,150.63835648599408,151.61481563109106,7746000
2025-02-13,153.54820251464844,154.40749134110297,151.14610643141617,151.60504342740126,10704700
2025-02-14,152.4740753173828,153.76300842042124,152.38619757842548,153.58723804292384,6411800
2025-02-18,152.55282592773438,153.0055841307649,150.83034424561512,151.71618596030854,9670700
2025-02-19,155.4072265625,155.81078304014392,152.31660272033412,152.56267154540734,7974700
2025-02-20,157.1690673828125,157.43482591010795,154.48200010991016,154.48200010991016,7224000
2025-02-21,159.7478790283203,160.93884369225492,156.77536351315888,157.36593468160243,12546900
2025-02-24,161.1652374267578,162.2774582642801,159.50180982456192,160.12189302919066,10201900
